state,type,year,category,total_enrollment,tuition_cost,enrollment
Alaska,Public,2014,Asian,1458,14988.666666666666,132
Alaska,Public,2014,Black,1458,14988.666666666666,36
Alaska,Public,2014,Hispanic,1458,14988.666666666666,30
Alaska,Public,2014,Native Hawaiian / Pacific Islander,1458,14988.666666666666,54
Alaska,Public,2014,Non-Resident Foreign,1458,14988.666666666666,24
Alaska,Public,2014,Total Minority,1458,14988.666666666666,1056
Alaska,Public,2014,Two Or More Races,1458,14988.666666666666,0
Alaska,Public,2014,White,1458,14988.666666666666,366
Alaska,Public,2015,American Indian / Alaska Native,1458,15435.666666666666,804
Alaska,Public,2015,Asian,1458,15435.666666666666,132
Alaska,Public,2015,Black,1458,15435.666666666666,36
Alaska,Public,2015,Hispanic,1458,15435.666666666666,30
Alaska,Public,2015,Native Hawaiian / Pacific Islander,1458,15435.666666666666,54
Alaska,Public,2015,Non-Resident Foreign,1458,15435.666666666666,24
Alaska,Public,2015,Total Minority,1458,15435.666666666666,1056
Alaska,Public,2015,Two Or More Races,1458,15435.666666666666,0
Alaska,Public,2015,White,1458,15435.666666666666,366
Alaska,Public,2016,American Indian / Alaska Native,1458,15605.333333333334,804
Alaska,Public,2016,Asian,1458,15605.333333333334,132
Alaska,Public,2016,Black,1458,15605.333333333334,36
Alaska,Public,2016,Hispanic,1458,15605.333333333334,30
Alaska,Public,2016,Native Hawaiian / Pacific Islander,1458,15605.333333333334,54
Alaska,Public,2016,Non-Resident Foreign,1458,15605.333333333334,24
Alaska,Public,2016,Total Minority,1458,15605.333333333334,1056
Alaska,Public,2016,Two Or More Races,1458,15605.333333333334,0
Alaska,Public,2016,White,1458,15605.333333333334,366
Arizona,Private,1985,American Indian / Alaska Native,10650,13256.0,552
Arizona,Private,1985,Asian,10650,13256.0,222
Arizona,Private,1985,Black,10650,13256.0,582
Arizona,Private,1985,Hispanic,10650,13256.0,1002
Arizona,Private,1985,Native Hawaiian / Pacific Islander,10650,13256.0,66
Arizona,Private,1985,Non-Resident Foreign,10650,13256.0,246
Arizona,Private,1985,Total Minority,10650,13256.0,2892
Arizona,Private,1985,Two Or More Races,10650,13256.0,468
Arizona,Private,1985,White,10650,13256.0,6828
Arizona,Private,1995,American Indian / Alaska Native,10650,19872.0,552
Arizona,Private,1995,Asian,10650,19872.0,222
Arizona,Private,1995,Black,10650,19872.0,582
Arizona,Private,1995,Hispanic,10650,19872.0,1002
Arizona,Private,1995,Native Hawaiian / Pacific Islander,10650,19872.0,66
Arizona,Private,1995,Non-Resident Foreign,10650,19872.0,246
Arizona,Private,1995,Total Minority,10650,19872.0,2892
Arizona,Private,1995,Two Or More Races,10650,19872.0,468
Arizona,Private,1995,White,10650,19872.0,6828
Arizona,Private,2000,American Indian / Alaska Native,10650,23117.833333333332,552
Arizona,Private,2000,Asian,10650,23117.833333333332,222
Arizona,Private,2000,Black,10650,23117.833333333332,582
Arizona,Private,2000,Hispanic,10650,23117.833333333332,1002
Arizona,Private,2000,Native Hawaiian / Pacific Islander,10650,23117.833333333332,66
Arizona,Private,2000,Non-Resident Foreign,10650,23117.833333333332,246
Arizona,Private,2000,Total Minority,10650,23117.833333333332,2892
Arizona,Private,2000,Two Or More Races,10650,23117.833333333332,468
Arizona,Private,2000,White,10650,23117.833333333332,6828
Arizona,Private,2001,American Indian / Alaska Native,10650,24064.166666666668,552
Arizona,Private,2001,Asian,10650,24064.166666666668,222
Arizona,Private,2001,Black,10650,24064.166666666668,582
Arizona,Private,2001,Hispanic,10650,24064.166666666668,1002
Arizona,Private,2001,Native Hawaiian / Pacific Islander,10650,24064.166666666668,66
Arizona,Private,2001,Non-Resident Foreign,10650,24064.166666666668,246
Arizona,Private,2001,Total Minority,10650,24064.166666666668,2892
Arizona,Private,2001,Two Or More Races,10650,24064.166666666668,468
Arizona,Private,2001,White,10650,24064.166666666668,6828
Arizona,Private,2002,American Indian / Alaska Native,10650,25222.166666666668,552
Arizona,Private,2002,Asian,10650,25222.166666666668,222
Arizona,Private,2002,Black,10650,25222.166666666668,582
Arizona,Private,2002,Hispanic,10650,25222.166666666668,1002
Arizona,Private,2002,Native Hawaiian / Pacific Islander,10650,25222.166666666668,66
Arizona,Private,2002,Non-Resident Foreign,10650,25222.166666666668,246
Arizona,Private,2002,Total Minority,10650,25222.166666666668,2892
Arizona,Private,2002,Two Or More Races,10650,25222.166666666668,468
Arizona,Private,2002,White,10650,25222.166666666668,6828
Arizona,Private,2003,American Indian / Alaska Native,10650,26592.333333333332,552
Arizona,Private,2003,Asian,10650,26592.333333333332,222
Arizona,Private,2003,Black,10650,26592.333333333332,582
Arizona,Private,2003,Hispanic,10650,26592.333333333332,1002
Arizona,Private,2003,Native Hawaiian / Pacific Islander,10650,26592.333333333332,66
Arizona,Private,2003,Non-Resident Foreign,10650,26592.333333333332,246
Arizona,Private,2003,Total Minority,10650,26592.333333333332,2892
Arizona,Private,2003,Two Or More Races,10650,26592.333333333332,468
Arizona,Private,2003,White,10650,26592.333333333332,6828
Arizona,Private,2004,American Indian / Alaska Native,10650,27331.5,552
Arizona,Private,2004,Asian,10650,27331.5,222
Arizona,Private,2004,Black,10650,27331.5,582
Arizona,Private,2004,Hispanic,10650,27331.5,1002
Arizona,Private,2004,Native Hawaiian / Pacific Islander,10650,27331.5,66
Arizona,Private,2004,Non-Resident Foreign,10650,27331.5,246
Arizona,Private,2004,Total Minority,10650,27331.5,2892
Arizona,Private,2004,Two Or More Races,10650,27331.5,468
Arizona,Private,2004,White,10650,27331.5,6828
Arizona,Private,2005,American Indian / Alaska Native,10650,27981.333333333332,552
Arizona,Private,2005,Asian,10650,27981.333333333332,222
Arizona,Private,2005,Black,10650,27981.333333333332,582
Arizona,Private,2005,Hispanic,10650,27981.333333333332,1002
Arizona,Private,2005,Native Hawaiian / Pacific Islander,10650,27981.333333333332,66
Arizona,Private,2005,Non-Resident Foreign,10650,27981.333333333332,246
Arizona,Private,2005,Total Minority,10650,27981.333333333332,2892
Arizona,Private,2005,Two Or More Races,10650,27981.333333333332,468
Arizona,Private,2005,White,10650,27981.333333333332,6828
Arizona,Private,2009,American Indian / Alaska Native,10650,30964.0,552
Arizona,Private,2009,Asian,10650,30964.0,222
Arizona,Private,2009,Black,10650,30964.0,582
Arizona,Private,2009,Hispanic,10650,30964.0,1002
Arizona,Private,2009,Native Hawaiian / Pacific Islander,10650,30964.0,66
Arizona,Private,2009,Non-Resident Foreign,10650,30964.0,246
Arizona,Private,2009,Total Minority,10650,30964.0,2892
Arizona,Private,2009,Two Or More Races,10650,30964.0,468
Arizona,Private,2009,White,10650,30964.0,6828
Arizona,Private,2013,American Indian / Alaska Native,10650,32681.0,552
Arizona,Private,2013,Asian,10650,32681.0,222
Arizona,Private,2013,Black,10650,32681.0,582
Arizona,Private,2013,Hispanic,10650,32681.0,1002
Arizona,Private,2013,Native Hawaiian / Pacific Islander,10650,32681.0,66
Arizona,Private,2013,Non-Resident Foreign,10650,32681.0,246
Arizona,Private,2013,Total Minority,10650,32681.0,2892
Arizona,Private,2013,Two Or More Races,10650,32681.0,468
Arizona,Private,2013,White,10650,32681.0,6828
Arizona,Private,2014,American Indian / Alaska Native,10650,33665.333333333336,552
Arizona,Private,2014,Asian,10650,33665.333333333336,222
Arizona,Private,2014,Black,10650,33665.333333333336,582
Arizona,Private,2014,Hispanic,10650,33665.333333333336,1002
Arizona,Private,2014,Native Hawaiian / Pacific Islander,10650,33665.333333333336,66
Arizona,Private,2014,Non-Resident Foreign,10650,33665.333333333336,246
Arizona,Private,2014,Total Minority,10650,33665.333333333336,2892
Arizona,Private,2014,Two Or More Races,10650,33665.333333333336,468
Arizona,Private,2014,White,10650,33665.333333333336,6828
Arizona,Private,2015,American Indian / Alaska Native,10650,34624.0,552
Arizona,Private,2015,Asian,10650,34624.0,222
Arizona,Private,2015,Black,10650,34624.0,582
Arizona,Private,2015,Hispanic,10650,34624.0,1002
Arizona,Private,2015,Native Hawaiian / Pacific Islander,10650,34624.0,66
Arizona,Private,2015,Non-Resident Foreign,10650,34624.0,246
Arizona,Private,2015,Total Minority,10650,34624.0,2892
Arizona,Private,2015,Two Or More Races,10650,34624.0,468
Arizona,Private,2015,White,10650,34624.0,6828
Arizona,Private,2016,American Indian / Alaska Native,10650,35758.333333333336,552
Arizona,Private,2016,Asian,10650,35758.333333333336,222
Arizona,Private,2016,Black,10650,35758.333333333336,582
Arizona,Private,2016,Hispanic,10650,35758.333333333336,1002
Arizona,Private,2016,Native Hawaiian / Pacific Islander,10650,35758.333333333336,66
Arizona,Private,2016,Non-Resident Foreign,10650,35758.333333333336,246
Arizona,Private,2016,Total Minority,10650,35758.333333333336,2892
Arizona,Private,2016,Two Or More Races,10650,35758.333333333336,468
Arizona,Private,2016,White,10650,35758.333333333336,6828
Arizona,Public,1985,American Indian / Alaska Native,1751964,5604.333333333333,55536
Arizona,Public,1985,Asian,1751964,5604.333333333333,66588
Arizona,Public,1985,Black,1751964,5604.333333333333,81690
Arizona,Public,1985,Hispanic,1751964,5604.333333333333,442020
Arizona,Public,1985,Native Hawaiian / Pacific Islander,1751964,5604.333333333333,4836
Arizona,Public,1985,Non-Resident Foreign,1751964,5604.333333333333,86568
Arizona,Public,1985,Total Minority,1751964,5604.333333333333,699954
Arizona,Public,1985,Two Or More Races,1751964,5604.333333333333,49284
Arizona,Public,1985,White,1751964,5604.333333333333,864420
Arizona,Public,1995,American Indian / Alaska Native,1751964,7491.833333333333,55536
Arizona,Public,1995,Asian,1751964,7491.833333333333,66588
Arizona,Public,1995,Black,1751964,7491.833333333333,81690
Arizona,Public,1995,Hispanic,1751964,7491.833333333333,442020
Arizona,Public,1995,Native Hawaiian / Pacific Islander,1751964,7491.833333333333,4836
Arizona,Public,1995,Non-Resident Foreign,1751964,7491.833333333333,86568
Arizona,Public,1995,Total Minority,1751964,7491.833333333333,699954
Arizona,Public,1995,Two Or More Races,1751964,7491.833333333333,49284
Arizona,Public,1995,White,1751964,7491.833333333333,864420
Arizona,Public,2000,American Indian / Alaska Native,1751964,8381.833333333334,55536
Arizona,Public,2000,Asian,1751964,8381.833333333334,66588
Arizona,Public,2000,Black,1751964,8381.833333333334,81690
Arizona,Public,2000,Hispanic,1751964,8381.833333333334,442020
Arizona,Public,2000,Native Hawaiian / Pacific Islander,1751964,8381.833333333334,4836
Arizona,Public,2000,Non-Resident Foreign,1751964,8381.833333333334,86568
Arizona,Public,2000,Total Minority,1751964,8381.833333333334,699954
Arizona,Public,2000,Two Or More Races,1751964,8381.833333333334,49284
Arizona,Public,2000,White,1751964,8381.833333333334,864420
Arizona,Public,2001,American Indian / Alaska Native,1751964,8799.666666666666,55536
Arizona,Public,2001,Asian,1751964,8799.666666666666,66588
Arizona,Public,2001,Black,1751964,8799.666666666666,81690
Arizona,Public,2001,Hispanic,1751964,8799.666666666666,442020
Arizona,Public,2001,Native Hawaiian / Pacific Islander,1751964,8799.666666666666,4836
Arizona,Public,2001,Non-Resident Foreign,1751964,8799.666666666666,86568
Arizona,Public,2001,Total Minority,1751964,8799.666666666666,699954
Arizona,Public,2001,Two Or More Races,1751964,8799.666666666666,49284
Arizona,Public,2001,White,1751964,8799.666666666666,864420
Arizona,Public,2002,American Indian / Alaska Native,1751964,9287.333333333334,55536
Arizona,Public,2002,Asian,1751964,9287.333333333334,66588
Arizona,Public,2002,Black,1751964,9287.333333333334,81690
Arizona,Public,2002,Hispanic,1751964,9287.333333333334,442020
Arizona,Public,2002,Native Hawaiian / Pacific Islander,1751964,9287.333333333334,4836
Arizona,Public,2002,Non-Resident Foreign,1751964,9287.333333333334,86568
Arizona,Public,2002,Total Minority,1751964,9287.333333333334,699954
Arizona,Public,2002,Two Or More Races,1751964,9287.333333333334,49284
Arizona,Public,2002,White,1751964,9287.333333333334,864420
Arizona,Public,2003,American Indian / Alaska Native,1751964,9958.166666666666,55536
Arizona,Public,2003,Asian,1751964,9958.166666666666,66588
Arizona,Public,2003,Black,1751964,9958.166666666666,81690
Arizona,Public,2003,Hispanic,1751964,9958.166666666666,442020
Arizona,Public,2003,Native Hawaiian / Pacific Islander,1751964,9958.166666666666,4836
Arizona,Public,2003,Non-Resident Foreign,1751964,9958.166666666666,86568
Arizona,Public,2003,Total Minority,1751964,9958.166666666666,699954
Arizona,Public,2003,Two Or More Races,1751964,9958.166666666666,49284
Arizona,Public,2003,White,1751964,9958.166666666666,864420
Arizona,Public,2004,American Indian / Alaska Native,1751964,10447.5,55536
Arizona,Public,2004,Asian,1751964,10447.5,66588
Arizona,Public,2004,Black,1751964,10447.5,81690
Arizona,Public,2004,Hispanic,1751964,10447.5,442020
Arizona,Public,2004,Native Hawaiian / Pacific Islander,1751964,10447.5,4836
Arizona,Public,2004,Non-Resident Foreign,1751964,10447.5,86568
Arizona,Public,2004,Total Minority,1751964,10447.5,699954
Arizona,Public,2004,Two Or More Races,1751964,10447.5,49284
Arizona,Public,2004,White,1751964,10447.5,864420
Arizona,Public,2005,American Indian / Alaska Native,1751964,10747.166666666666,55536
Arizona,Public,2005,Asian,1751964,10747.166666666666,66588
Arizona,Public,2005,Black,1751964,10747.166666666666,81690
Arizona,Public,2005,Hispanic,1751964,10747.166666666666,442020
Arizona,Public,2005,Native Hawaiian / Pacific Islander,1751964,10747.166666666666,4836
Arizona,Public,2005,Non-Resident Foreign,1751964,10747.166666666666,86568
Arizona,Public,2005,Total Minority,1751964,10747.166666666666,699954
Arizona,Public,2005,Two Or More Races,1751964,10747.166666666666,49284
Arizona,Public,2005,White,1751964,10747.166666666666,864420
Arizona,Public,2012,American Indian / Alaska Native,1751964,14144.833333333334,55536
Arizona,Public,2012,Asian,1751964,14144.833333333334,66588
Arizona,Public,2012,Black,1751964,14144.833333333334,81690
Arizona,Public,2012,Hispanic,1751964,14144.833333333334,442020
Arizona,Public,2012,Native Hawaiian / Pacific Islander,1751964,14144.833333333334,4836
Arizona,Public,2012,Non-Resident Foreign,1751964,14144.833333333334,86568
Arizona,Public,2012,Total Minority,1751964,14144.833333333334,699954
Arizona,Public,2012,Two Or More Races,1751964,14144.833333333334,49284
Arizona,Public,2012,White,1751964,14144.833333333334,864420
Arizona,Public,2013,American Indian / Alaska Native,1751964,14571.666666666666,55536
Arizona,Public,2013,Asian,1751964,14571.666666666666,66588
Arizona,Public,2013,Black,1751964,14571.666666666666,81690
Arizona,Public,2013,Hispanic,1751964,14571.666666666666,442020
Arizona,Public,2013,Native Hawaiian / Pacific Islander,1751964,14571.666666666666,4836
Arizona,Public,2013,Non-Resident Foreign,1751964,14571.666666666666,86568
Arizona,Public,2013,Total Minority,1751964,14571.666666666666,699954
Arizona,Public,2013,Two Or More Races,1751964,14571.666666666666,49284
Arizona,Public,2013,White,1751964,14571.666666666666,864420
Arizona,Public,2014,American Indian / Alaska Native,1751964,14988.666666666666,55536
Arizona,Public,2014,Asian,1751964,14988.666666666666,66588
Arizona,Public,2014,Black,1751964,14988.666666666666,81690
Arizona,Public,2014,Hispanic,1751964,14988.666666666666,442020
Arizona,Public,2014,Native Hawaiian / Pacific Islander,1751964,14988.666666666666,4836
Arizona,Public,2014,Non-Resident Foreign,1751964,14988.666666666666,86568
Arizona,Public,2014,Total Minority,1751964,14988.666666666666,699954
Arizona,Public,2014,Two Or More Races,1751964,14988.666666666666,49284
Arizona,Public,2014,White,1751964,14988.666666666666,864420
Arizona,Public,2015,American Indian / Alaska Native,1751964,15435.666666666666,55536
Arizona,Public,2015,Asian,1751964,15435.666666666666,66588
Arizona,Public,2015,Black,1751964,15435.666666666666,81690
Arizona,Public,2015,Hispanic,1751964,15435.666666666666,442020
Arizona,Public,2015,Native Hawaiian / Pacific Islander,1751964,15435.666666666666,4836
Arizona,Public,2015,Non-Resident Foreign,1751964,15435.666666666666,86568
Arizona,Public,2015,Total Minority,1751964,15435.666666666666,699954
Arizona,Public,2015,Two Or More Races,1751964,15435.666666666666,49284
Arizona,Public,2015,White,1751964,15435.666666666666,864420
Arizona,Public,2016,American Indian / Alaska Native,1751964,15605.333333333334,55536
Arizona,Public,2016,Asian,1751964,15605.333333333334,66588
Arizona,Public,2016,Black,1751964,15605.333333333334,81690
Arizona,Public,2016,Hispanic,1751964,15605.333333333334,442020
Arizona,Public,2016,Native Hawaiian / Pacific Islander,1751964,15605.333333333334,4836
Arizona,Public,2016,Non-Resident Foreign,1751964,15605.333333333334,86568
Arizona,Public,2016,Total Minority,1751964,15605.333333333334,699954
Arizona,Public,2016,Two Or More Races,1751964,15605.333333333334,49284
Arizona,Public,2016,White,1751964,15605.333333333334,864420
Arkansas,Private,1985,American Indian / Alaska Native,94674,13256.0,960
Arkansas,Private,1985,Asian,94674,13256.0,1386
Arkansas,Private,1985,Black,94674,13256.0,13470
Arkansas,Private,1985,Hispanic,94674,13256.0,3774
Arkansas,Private,1985,Native Hawaiian / Pacific Islander,94674,13256.0,48
